,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
16842,,male,Master,131731.0,4,MORTGAGE,14000.0,DEBTCONSOLIDATION,9.63,0.11,2.0,,Yes,0.0
36723,24.0,male,Associate,51367.0,0,OWN,8000.0,HOMEIMPROVEMENT,7.07,0.16,3.0,667.0,No,0.0
2708,24.0,female,Bachelor,54064.0,1,RENT,12000.0,DEBTCONSOLIDATION,12.23,0.22,3.0,669.0,No,1.0
31922,47.0,male,High School,1635757.0,24,MORTGAGE,6600.0,VENTURE,7.74,0.0,17.0,591.0,Yes,0.0
32474,55.0,male,High School,90949.0,31,MORTGAGE,7700.0,PERSONAL,14.84,0.08,18.0,626.0,Yes,0.0
3234,,male,,44127.0,0,MORTGAGE,3500.0,MEDICAL,11.01,0.08,2.0,606.0,Yes,0.0
38353,23.0,,Associate,54170.0,0,MORTGAGE,5000.0,EDUCATION,13.47,0.09,3.0,695.0,Yes,0.0
16698,26.0,,Associate,61090.0,1,MORTGAGE,10000.0,EDUCATION,7.74,0.16,2.0,625.0,Yes,0.0
9648,,male,Master,62955.0,0,RENT,8400.0,PERSONAL,11.97,0.13,3.0,625.0,No,0.0
510,24.0,male,Bachelor,97038.0,0,RENT,22000.0,MEDICAL,11.01,0.23,4.0,653.0,Yes,0.0
28939,28.0,male,High School,49076.0,8,OWN,3600.0,MEDICAL,6.99,0.07,10.0,637.0,Yes,0.0
40941,26.0,male,Bachelor,36946.0,5,RENT,4000.0,MEDICAL,9.92,0.11,4.0,690.0,No,0.0
14058,26.0,female,Associate,96631.0,4,RENT,14000.0,EDUCATION,11.01,0.14,2.0,480.0,Yes,0.0
27768,29.0,female,Master,240819.0,11,MORTGAGE,12000.0,MEDICAL,7.88,0.05,7.0,657.0,No,
32325,62.0,female,High School,92429.0,36,RENT,20000.0,EDUCATION,16.77,0.22,29.0,690.0,No,1.0
6485,25.0,female,High School,60838.0,3,MORTGAGE,2600.0,DEBTCONSOLIDATION,6.03,0.04,3.0,,No,0.0
21061,32.0,female,Bachelor,54718.0,8,MORTGAGE,5000.0,DEBTCONSOLIDATION,5.79,0.09,5.0,553.0,Yes,0.0
13798,26.0,male,Associate,116473.0,1,MORTGAGE,16000.0,HOMEIMPROVEMENT,5.79,0.14,2.0,634.0,Yes,0.0
41491,24.0,male,Master,43277.0,0,RENT,8000.0,EDUCATION,8.04,0.18,3.0,689.0,No,0.0
33248,30.0,male,Bachelor,122179.0,5,MORTGAGE,12000.0,MEDICAL,10.23,0.1,8.0,655.0,No,0.0
35830,31.0,female,Associate,40324.0,7,MORTGAGE,,MEDICAL,11.05,0.07,5.0,671.0,Yes,0.0
15821,25.0,female,Bachelor,217336.0,0,MORTGAGE,24000.0,HOMEIMPROVEMENT,12.87,0.11,2.0,665.0,No,0.0
16015,26.0,male,Master,63189.0,0,RENT,10000.0,MEDICAL,13.23,0.16,4.0,,Yes,
44564,,female,Associate,90995.0,24,RENT,15450.0,MEDICAL,15.17,0.17,11.0,654.0,No,1.0
27237,27.0,female,Master,141424.0,3,MORTGAGE,12000.0,DEBTCONSOLIDATION,10.75,0.08,7.0,693.0,No,1.0
19113,30.0,female,Associate,47609.0,8,RENT,2300.0,MEDICAL,8.59,0.05,8.0,634.0,Yes,
43718,26.0,female,Bachelor,22961.0,6,RENT,6482.0,HOMEIMPROVEMENT,10.89,0.28,4.0,673.0,No,1.0
4703,25.0,male,Master,16840.0,5,RENT,4950.0,HOMEIMPROVEMENT,9.63,0.29,3.0,660.0,No,1.0
40712,27.0,male,High School,89340.0,4,RENT,2149.0,DEBTCONSOLIDATION,7.69,0.02,5.0,646.0,Yes,0.0
27397,34.0,male,,166826.0,11,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.12,0.15,6.0,708.0,No,0.0
37017,25.0,,High School,56901.0,0,MORTGAGE,13069.0,DEBTCONSOLIDATION,11.53,0.23,3.0,623.0,Yes,0.0
2736,22.0,female,High School,63291.0,0,RENT,12000.0,PERSONAL,13.57,0.19,2.0,,No,0.0
22371,,male,,67209.0,7,MORTGAGE,3500.0,HOMEIMPROVEMENT,10.65,0.05,5.0,650.0,Yes,0.0
16608,21.0,male,Master,82959.0,0,RENT,3000.0,MEDICAL,11.78,0.04,4.0,667.0,No,
22075,32.0,,Bachelor,130513.0,6,RENT,7000.0,HOMEIMPROVEMENT,16.29,0.05,6.0,669.0,No,1.0
11861,23.0,female,Master,93239.0,2,MORTGAGE,25000.0,EDUCATION,11.71,0.27,2.0,633.0,Yes,0.0
32247,36.0,male,Associate,163068.0,14,MORTGAGE,2500.0,VENTURE,14.91,0.02,17.0,701.0,Yes,0.0
41885,29.0,female,Associate,69876.0,6,MORTGAGE,3224.0,MEDICAL,8.46,0.05,9.0,652.0,No,0.0
43579,26.0,female,Associate,65115.0,5,RENT,4200.0,VENTURE,11.63,0.06,6.0,656.0,No,1.0
17301,24.0,female,Associate,63381.0,0,RENT,3000.0,MEDICAL,10.65,0.05,3.0,608.0,Yes,0.0
24031,,female,High School,36022.0,4,RENT,10000.0,MEDICAL,13.87,0.28,6.0,559.0,No,1.0
7494,22.0,male,Associate,64926.0,0,MORTGAGE,1500.0,EDUCATION,13.79,0.02,2.0,672.0,No,0.0
11848,24.0,female,High School,108775.0,0,RENT,10000.0,HOMEIMPROVEMENT,11.89,0.09,4.0,615.0,No,0.0
9660,22.0,female,High School,67194.0,0,RENT,8400.0,VENTURE,7.88,0.13,2.0,691.0,Yes,0.0
26069,31.0,male,Bachelor,115144.0,9,MORTGAGE,25000.0,PERSONAL,16.07,0.22,8.0,690.0,No,0.0
43135,33.0,male,High School,48762.0,9,RENT,15000.0,MEDICAL,12.16,0.31,7.0,597.0,No,
40695,,,Bachelor,144864.0,0,RENT,12000.0,EDUCATION,11.19,0.08,4.0,,Yes,0.0
25316,28.0,female,Associate,29647.0,4,RENT,3000.0,PERSONAL,15.23,0.1,7.0,,Yes,0.0
5888,22.0,female,Associate,73259.0,0,RENT,5500.0,MEDICAL,7.88,0.08,2.0,618.0,Yes,0.0
23674,28.0,female,Master,79450.0,6,MORTGAGE,2500.0,VENTURE,5.99,0.03,7.0,681.0,Yes,0.0
14972,23.0,female,Associate,144777.0,3,MORTGAGE,18225.0,EDUCATION,11.01,0.13,3.0,650.0,No,0.0
16531,23.0,male,Bachelor,77105.0,2,RENT,6000.0,VENTURE,13.22,0.08,2.0,653.0,No,0.0
38206,,male,High School,28750.0,2,RENT,5000.0,EDUCATION,11.01,0.17,4.0,651.0,Yes,0.0
4967,24.0,male,High School,52599.0,3,MORTGAGE,6000.0,MEDICAL,10.65,0.11,3.0,620.0,Yes,0.0
8011,22.0,male,High School,42201.0,0,RENT,7200.0,VENTURE,7.9,0.17,4.0,586.0,Yes,
31040,44.0,male,Associate,91141.0,21,MORTGAGE,6000.0,EDUCATION,8.9,0.07,11.0,609.0,Yes,0.0
23962,28.0,male,Bachelor,36895.0,4,RENT,10000.0,DEBTCONSOLIDATION,9.32,0.27,7.0,665.0,No,1.0
22325,31.0,male,Master,36673.0,4,RENT,7000.0,EDUCATION,6.92,0.19,8.0,644.0,No,0.0
43542,28.0,male,High School,46714.0,6,RENT,5000.0,EDUCATION,13.5,0.11,6.0,562.0,No,1.0
41843,22.0,male,High School,77560.0,0,RENT,4000.0,PERSONAL,5.63,0.05,4.0,605.0,Yes,0.0
21866,34.0,female,Associate,85120.0,10,RENT,6000.0,EDUCATION,11.89,0.07,5.0,654.0,Yes,0.0
41364,28.0,female,Master,85369.0,2,RENT,13000.0,PERSONAL,7.89,0.15,6.0,,No,0.0
26915,30.0,,Bachelor,143938.0,8,MORTGAGE,25000.0,PERSONAL,12.73,0.17,8.0,696.0,Yes,0.0
9146,23.0,male,Master,73220.0,4,MORTGAGE,5000.0,MEDICAL,11.01,0.07,2.0,623.0,No,0.0
41343,26.0,female,Associate,61083.0,4,RENT,2800.0,MEDICAL,10.15,0.05,3.0,675.0,Yes,0.0
43055,25.0,female,High School,47873.0,4,RENT,16000.0,VENTURE,14.9,0.33,3.0,580.0,No,1.0
24539,32.0,female,Bachelor,89747.0,10,MORTGAGE,1800.0,PERSONAL,8.94,0.02,10.0,689.0,No,0.0
22903,32.0,male,High School,37103.0,12,RENT,8000.0,MEDICAL,12.53,0.22,7.0,665.0,Yes,0.0
38515,25.0,male,Associate,59491.0,2,RENT,8000.0,MEDICAL,16.46,0.13,3.0,,Yes,0.0
40948,26.0,male,Bachelor,66940.0,4,OWN,8000.0,EDUCATION,8.85,0.12,6.0,656.0,Yes,0.0
40846,24.0,male,High School,94783.0,2,MORTGAGE,14320.0,EDUCATION,10.3,0.15,6.0,590.0,Yes,0.0
16416,23.0,male,,75510.0,3,MORTGAGE,6400.0,MEDICAL,10.08,0.08,3.0,688.0,Yes,0.0
13710,23.0,female,Bachelor,91154.0,0,RENT,13000.0,DEBTCONSOLIDATION,6.91,0.14,2.0,,No,0.0
37172,,male,Doctorate,96961.0,18,RENT,6400.0,MEDICAL,11.63,0.07,11.0,705.0,No,0.0
21196,27.0,male,Bachelor,55920.0,1,MORTGAGE,7500.0,EDUCATION,5.42,0.13,5.0,640.0,Yes,
30229,37.0,male,Master,56307.0,15,RENT,6000.0,EDUCATION,11.49,0.11,13.0,652.0,Yes,0.0
18327,32.0,female,Master,44847.0,10,RENT,20000.0,DEBTCONSOLIDATION,11.01,0.45,8.0,629.0,No,
28170,,male,Bachelor,33674.0,5,RENT,4800.0,DEBTCONSOLIDATION,7.14,0.14,5.0,701.0,No,0.0
30863,39.0,female,Doctorate,82543.0,15,MORTGAGE,16000.0,PERSONAL,13.49,0.19,13.0,702.0,Yes,0.0
10360,21.0,female,Bachelor,29556.0,0,RENT,10000.0,EDUCATION,11.01,0.34,2.0,,No,1.0
12191,23.0,male,Bachelor,97101.0,0,MORTGAGE,8000.0,MEDICAL,10.99,0.08,3.0,606.0,No,0.0
40666,29.0,male,High School,150858.0,6,MORTGAGE,10000.0,HOMEIMPROVEMENT,6.29,0.07,9.0,518.0,Yes,0.0
20303,28.0,male,Associate,108976.0,8,RENT,4000.0,VENTURE,13.49,0.04,8.0,640.0,Yes,0.0
33977,48.0,male,High School,37139.0,25,RENT,5000.0,VENTURE,13.0,0.13,16.0,668.0,No,0.0
892,21.0,female,High School,28348.0,0,OWN,5000.0,VENTURE,11.01,0.18,3.0,506.0,Yes,0.0
40716,29.0,male,High School,216827.0,8,MORTGAGE,30325.0,PERSONAL,18.47,0.14,8.0,,No,0.0
35721,28.0,male,Master,152376.0,5,MORTGAGE,7563.0,HOMEIMPROVEMENT,13.07,0.05,4.0,639.0,No,0.0
4120,22.0,female,Master,37063.0,0,RENT,4350.0,EDUCATION,6.03,0.12,4.0,589.0,Yes,0.0
15255,22.0,female,High School,72663.0,0,RENT,,MEDICAL,11.71,0.21,4.0,659.0,Yes,0.0
43051,37.0,male,High School,63413.0,16,RENT,14965.0,EDUCATION,18.02,0.24,15.0,595.0,No,1.0
7920,22.0,female,Associate,67225.0,0,MORTGAGE,5000.0,PERSONAL,7.66,0.07,2.0,621.0,Yes,0.0
26239,33.0,female,Master,120137.0,13,MORTGAGE,7500.0,MEDICAL,5.79,0.06,7.0,740.0,No,0.0
40202,27.0,female,High School,90908.0,2,RENT,14000.0,EDUCATION,9.64,0.15,5.0,,Yes,0.0
22926,34.0,male,Associate,41675.0,12,RENT,,PERSONAL,7.9,0.19,7.0,618.0,Yes,0.0
8316,23.0,female,Associate,69565.0,0,MORTGAGE,17500.0,EDUCATION,14.09,0.25,3.0,689.0,Yes,0.0
34896,28.0,male,Bachelor,39385.0,4,MORTGAGE,8000.0,DEBTCONSOLIDATION,9.0,0.2,5.0,693.0,Yes,0.0
43422,27.0,male,Bachelor,61893.0,3,RENT,,PERSONAL,12.35,0.27,6.0,,No,1.0
10482,23.0,,High School,36254.0,0,RENT,10000.0,PERSONAL,11.01,0.28,4.0,569.0,No,1.0
14770,25.0,male,Bachelor,138648.0,4,MORTGAGE,19000.0,DEBTCONSOLIDATION,13.49,0.14,4.0,672.0,Yes,0.0
42856,56.0,male,High School,62424.0,35,RENT,20000.0,HOMEIMPROVEMENT,14.0,0.32,19.0,594.0,No,1.0
3755,24.0,male,Bachelor,32176.0,6,RENT,4000.0,MEDICAL,13.72,0.12,2.0,667.0,Yes,
24880,28.0,female,,94803.0,4,MORTGAGE,19700.0,HOMEIMPROVEMENT,7.9,0.21,9.0,544.0,Yes,0.0
2777,23.0,female,Bachelor,68294.0,0,RENT,12000.0,PERSONAL,10.75,0.18,3.0,651.0,Yes,0.0
668,24.0,female,High School,65678.0,4,RENT,20000.0,PERSONAL,17.04,0.3,3.0,602.0,No,1.0
4169,23.0,female,Bachelor,49473.0,3,MORTGAGE,13200.0,MEDICAL,11.01,0.27,4.0,617.0,No,0.0
15052,23.0,male,Master,145172.0,3,MORTGAGE,17000.0,PERSONAL,8.94,0.12,2.0,,No,0.0
20574,28.0,female,Bachelor,124731.0,6,RENT,10000.0,DEBTCONSOLIDATION,9.88,0.08,8.0,,Yes,0.0
40876,23.0,female,Bachelor,27043.0,0,RENT,4802.0,DEBTCONSOLIDATION,13.49,0.18,3.0,557.0,Yes,0.0
8652,26.0,female,High School,37087.0,3,RENT,8000.0,PERSONAL,12.99,0.22,2.0,,Yes,
11876,25.0,,,85845.0,1,RENT,10000.0,MEDICAL,16.77,0.12,3.0,629.0,No,1.0
43032,28.0,female,High School,30847.0,5,RENT,12000.0,PERSONAL,10.26,0.39,8.0,617.0,No,1.0
27578,33.0,male,Associate,166588.0,6,MORTGAGE,25000.0,HOMEIMPROVEMENT,20.0,0.15,10.0,649.0,No,1.0
475,21.0,female,Bachelor,22666.0,0,OWN,3375.0,VENTURE,11.01,0.15,2.0,630.0,No,1.0
12980,24.0,female,Associate,104179.0,3,MORTGAGE,15000.0,VENTURE,13.16,0.14,3.0,,Yes,0.0
37621,,male,,28953.0,12,RENT,4991.0,VENTURE,15.17,0.17,9.0,640.0,Yes,
43056,24.0,male,Master,69365.0,1,RENT,4452.0,DEBTCONSOLIDATION,10.46,0.06,3.0,684.0,No,1.0
10623,24.0,,Associate,77084.0,2,MORTGAGE,2500.0,HOMEIMPROVEMENT,11.14,0.03,4.0,537.0,No,1.0
5204,24.0,male,High School,53979.0,4,MORTGAGE,7000.0,VENTURE,7.51,0.13,3.0,644.0,Yes,0.0
10451,25.0,male,Associate,82588.0,0,OWN,6000.0,HOMEIMPROVEMENT,12.42,0.07,4.0,620.0,Yes,
17370,22.0,male,Bachelor,74528.0,0,MORTGAGE,16000.0,MEDICAL,16.45,0.21,4.0,611.0,No,1.0
12773,22.0,male,Bachelor,87362.0,0,RENT,12000.0,MEDICAL,10.99,0.14,4.0,698.0,No,0.0
22689,,,Bachelor,69784.0,8,MORTGAGE,6000.0,VENTURE,12.73,0.09,10.0,650.0,Yes,0.0
35102,23.0,female,Bachelor,48984.0,0,RENT,2800.0,DEBTCONSOLIDATION,8.35,0.06,4.0,703.0,No,0.0
3935,25.0,male,Bachelor,52626.0,3,RENT,,MEDICAL,12.99,0.08,4.0,628.0,Yes,0.0
26055,31.0,male,Bachelor,81391.0,8,RENT,13000.0,MEDICAL,13.06,0.16,10.0,575.0,No,0.0
2125,22.0,male,Master,50740.0,0,RENT,2400.0,EDUCATION,12.22,0.05,2.0,621.0,Yes,0.0
9015,22.0,,Bachelor,66787.0,1,RENT,8000.0,PERSONAL,11.71,0.12,3.0,661.0,Yes,0.0
41632,25.0,female,,90963.0,1,MORTGAGE,12000.0,HOMEIMPROVEMENT,12.85,0.13,4.0,656.0,Yes,0.0
33684,24.0,female,Associate,126960.0,3,MORTGAGE,5907.0,DEBTCONSOLIDATION,11.22,0.05,3.0,,Yes,0.0
4091,22.0,male,Bachelor,48820.0,0,MORTGAGE,2000.0,DEBTCONSOLIDATION,7.9,0.04,2.0,657.0,Yes,0.0
6340,22.0,male,Master,37233.0,0,RENT,6000.0,DEBTCONSOLIDATION,19.39,0.16,4.0,636.0,No,1.0
7843,26.0,female,High School,44060.0,2,RENT,7000.0,MEDICAL,13.98,0.16,2.0,612.0,No,
39473,39.0,male,,97373.0,18,MORTGAGE,12000.0,HOMEIMPROVEMENT,8.88,0.12,13.0,596.0,Yes,0.0
15633,23.0,female,Bachelor,180763.0,0,MORTGAGE,8000.0,MEDICAL,6.91,0.04,2.0,637.0,Yes,0.0
10565,22.0,male,Associate,42297.0,0,RENT,10000.0,DEBTCONSOLIDATION,13.79,0.24,2.0,662.0,Yes,
42983,27.0,female,Bachelor,58314.0,5,RENT,16000.0,MEDICAL,12.67,0.27,7.0,,No,1.0
13785,21.0,female,High School,41129.0,0,OWN,5000.0,EDUCATION,14.61,0.12,3.0,664.0,No,
3296,24.0,male,Master,44607.0,0,MORTGAGE,,PERSONAL,6.91,0.11,3.0,647.0,Yes,0.0
39825,28.0,male,High School,78428.0,8,RENT,,PERSONAL,7.05,0.06,8.0,672.0,No,
2145,24.0,male,Bachelor,58755.0,5,RENT,2400.0,PERSONAL,12.99,0.04,4.0,642.0,Yes,0.0
12638,25.0,male,Bachelor,35489.0,0,RENT,3000.0,DEBTCONSOLIDATION,12.42,0.08,2.0,684.0,No,
40945,26.0,male,High School,114923.0,3,MORTGAGE,18000.0,DEBTCONSOLIDATION,15.28,0.16,4.0,652.0,Yes,
21334,,female,,51829.0,10,RENT,5500.0,PERSONAL,13.06,0.11,8.0,,No,0.0
13955,,male,Associate,70717.0,4,RENT,14000.0,MEDICAL,12.61,0.2,3.0,689.0,No,0.0
13573,25.0,male,Associate,113752.0,4,MORTGAGE,30000.0,HOMEIMPROVEMENT,10.65,0.26,4.0,569.0,Yes,0.0
29534,36.0,male,High School,63904.0,11,RENT,2250.0,HOMEIMPROVEMENT,5.42,0.04,14.0,628.0,Yes,0.0
16276,24.0,,High School,41852.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,12.18,0.24,4.0,646.0,Yes,0.0
29238,,male,Bachelor,174926.0,14,RENT,25000.0,MEDICAL,11.01,0.14,15.0,572.0,Yes,0.0
32538,54.0,male,Doctorate,186116.0,32,MORTGAGE,12000.0,PERSONAL,12.69,0.06,26.0,732.0,Yes,0.0
29905,36.0,female,Associate,50160.0,16,MORTGAGE,6250.0,DEBTCONSOLIDATION,10.62,0.12,17.0,651.0,Yes,
5254,,male,Bachelor,57684.0,0,RENT,8800.0,EDUCATION,7.49,0.15,4.0,668.0,No,0.0
23932,28.0,,High School,37286.0,3,RENT,10000.0,MEDICAL,17.58,0.27,5.0,680.0,No,1.0
29064,28.0,male,Associate,150903.0,7,MORTGAGE,8000.0,MEDICAL,11.14,0.05,6.0,520.0,Yes,0.0
35532,22.0,,High School,82672.0,2,MORTGAGE,10000.0,EDUCATION,10.97,0.12,2.0,592.0,Yes,0.0
19000,30.0,male,Master,210935.0,8,RENT,15000.0,DEBTCONSOLIDATION,11.26,0.07,8.0,699.0,Yes,
35937,26.0,male,Bachelor,60731.0,1,MORTGAGE,17159.0,VENTURE,8.54,0.28,4.0,,Yes,0.0
16434,,male,Associate,49128.0,0,RENT,19000.0,EDUCATION,12.18,0.39,2.0,544.0,No,1.0
25425,30.0,,Associate,102577.0,9,MORTGAGE,15000.0,EDUCATION,6.03,0.15,8.0,729.0,Yes,0.0
42467,,female,Associate,41938.0,3,RENT,10000.0,EDUCATION,12.66,0.24,2.0,688.0,No,1.0
42427,30.0,male,High School,82730.0,9,RENT,24488.0,PERSONAL,18.01,0.3,8.0,631.0,No,1.0
12464,22.0,male,High School,98771.0,0,MORTGAGE,1300.0,PERSONAL,6.39,0.01,3.0,624.0,Yes,0.0
22863,28.0,male,Bachelor,71623.0,6,OWN,10000.0,MEDICAL,7.49,0.14,6.0,652.0,Yes,0.0
13169,25.0,male,Bachelor,144842.0,1,RENT,12000.0,VENTURE,11.01,0.08,4.0,645.0,No,0.0
38319,,male,Bachelor,44172.0,4,MORTGAGE,4000.0,MEDICAL,6.22,0.09,3.0,622.0,No,0.0
4980,26.0,male,Associate,51207.0,5,RENT,5000.0,VENTURE,11.91,0.1,4.0,565.0,Yes,
14513,23.0,female,Bachelor,131293.0,2,MORTGAGE,8000.0,MEDICAL,12.87,0.06,2.0,609.0,Yes,0.0
44814,33.0,female,Bachelor,44496.0,12,RENT,5610.0,HOMEIMPROVEMENT,11.98,0.13,7.0,687.0,No,1.0
14734,24.0,male,High School,122083.0,0,MORTGAGE,7000.0,EDUCATION,11.01,0.06,4.0,587.0,No,1.0
20686,27.0,male,High School,40493.0,5,RENT,5000.0,PERSONAL,15.21,0.12,9.0,629.0,Yes,0.0
30655,36.0,male,High School,18975.0,18,RENT,5000.0,PERSONAL,10.59,0.26,11.0,679.0,No,1.0
34984,35.0,female,Associate,82084.0,11,MORTGAGE,9305.0,DEBTCONSOLIDATION,8.32,0.11,9.0,666.0,Yes,0.0
26881,28.0,male,Master,139976.0,2,MORTGAGE,25000.0,MEDICAL,12.18,0.18,10.0,632.0,Yes,0.0
436,23.0,,Master,22583.0,1,OWN,4000.0,EDUCATION,5.99,0.18,2.0,645.0,No,1.0
1945,24.0,male,Master,92642.0,2,RENT,2000.0,EDUCATION,11.01,0.02,3.0,721.0,No,0.0
42708,30.0,male,Associate,69521.0,4,MORTGAGE,9148.0,MEDICAL,15.12,0.13,6.0,551.0,No,1.0
1926,24.0,female,High School,75234.0,1,RENT,2000.0,EDUCATION,13.49,0.03,3.0,588.0,Yes,0.0
22220,35.0,female,Bachelor,65510.0,10,MORTGAGE,10000.0,MEDICAL,9.91,0.15,5.0,,No,0.0
35918,25.0,female,Bachelor,45038.0,0,RENT,9172.0,MEDICAL,14.69,0.2,5.0,596.0,No,0.0
36502,29.0,female,Bachelor,99623.0,7,RENT,4000.0,MEDICAL,8.49,0.04,10.0,641.0,Yes,0.0
16376,24.0,female,,51232.0,1,MORTGAGE,19200.0,PERSONAL,7.9,0.37,4.0,677.0,Yes,0.0
41900,30.0,female,Master,53113.0,11,RENT,4177.0,EDUCATION,13.4,0.08,7.0,677.0,Yes,0.0
35554,36.0,female,Bachelor,99955.0,12,MORTGAGE,26026.0,EDUCATION,11.01,0.26,10.0,527.0,Yes,
22162,27.0,male,Bachelor,51913.0,7,RENT,6550.0,MEDICAL,7.88,0.13,8.0,609.0,Yes,0.0
1791,22.0,male,Bachelor,29269.0,0,RENT,2000.0,HOMEIMPROVEMENT,11.89,0.07,4.0,651.0,No,1.0
1483,25.0,female,Master,52595.0,2,RENT,1200.0,VENTURE,9.91,0.02,4.0,611.0,Yes,
14989,,male,Associate,144896.0,3,OWN,15000.0,PERSONAL,15.28,0.1,3.0,578.0,Yes,0.0
42423,28.0,male,Master,69934.0,6,RENT,2207.0,MEDICAL,14.42,0.03,4.0,714.0,No,1.0
18333,30.0,male,High School,60627.0,5,RENT,20000.0,VENTURE,13.49,0.33,10.0,628.0,No,1.0
1088,25.0,female,Associate,39779.0,4,RENT,17500.0,HOMEIMPROVEMENT,15.95,0.44,3.0,594.0,No,1.0
7325,22.0,male,Associate,63632.0,2,MORTGAGE,6400.0,EDUCATION,11.34,0.1,4.0,577.0,Yes,0.0
18593,28.0,female,Associate,107653.0,4,RENT,18000.0,PERSONAL,7.49,0.17,10.0,629.0,Yes,0.0
25775,,female,Master,43999.0,8,RENT,2800.0,VENTURE,16.0,0.06,9.0,672.0,No,1.0
29230,39.0,male,Associate,205054.0,14,MORTGAGE,32000.0,MEDICAL,7.49,0.16,13.0,647.0,Yes,0.0
41376,22.0,male,High School,37133.0,0,RENT,6000.0,EDUCATION,11.37,0.16,3.0,589.0,Yes,
40992,26.0,male,,132827.0,5,MORTGAGE,25000.0,PERSONAL,11.82,0.19,5.0,612.0,Yes,0.0
43466,,female,Doctorate,18772.0,16,RENT,,EDUCATION,9.82,0.16,13.0,719.0,No,1.0
40473,28.0,female,,55189.0,7,RENT,6000.0,EDUCATION,7.5,0.11,4.0,624.0,Yes,0.0
6020,23.0,female,Bachelor,58962.0,0,OWN,2500.0,MEDICAL,5.42,0.04,3.0,694.0,No,0.0
9343,24.0,female,High School,78886.0,2,RENT,8000.0,EDUCATION,12.69,0.1,3.0,644.0,Yes,0.0
38412,22.0,male,Associate,45381.0,0,RENT,5000.0,EDUCATION,9.31,0.11,3.0,635.0,Yes,0.0
39992,27.0,female,Associate,63169.0,2,RENT,7000.0,HOMEIMPROVEMENT,7.88,0.11,4.0,597.0,No,0.0
5325,25.0,female,Bachelor,54645.0,7,MORTGAGE,5800.0,MEDICAL,6.99,0.11,2.0,647.0,No,0.0
12268,24.0,female,,97367.0,4,MORTGAGE,16000.0,PERSONAL,7.88,0.16,2.0,721.0,No,0.0
42330,31.0,,Bachelor,92263.0,8,RENT,,HOMEIMPROVEMENT,13.85,0.22,8.0,626.0,No,1.0
8593,22.0,male,,71653.0,0,MORTGAGE,20000.0,EDUCATION,6.91,0.28,4.0,621.0,Yes,0.0
35670,24.0,female,High School,90954.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.67,0.13,4.0,,No,0.0
14669,24.0,male,Bachelor,133712.0,2,MORTGAGE,,VENTURE,7.49,0.02,4.0,618.0,Yes,0.0
23991,27.0,female,Associate,83201.0,5,OWN,5000.0,EDUCATION,12.99,0.06,8.0,,Yes,0.0
36683,23.0,female,High School,203531.0,0,MORTGAGE,14073.0,VENTURE,11.05,0.07,4.0,544.0,Yes,0.0
27654,30.0,male,Associate,190840.0,10,MORTGAGE,21000.0,HOMEIMPROVEMENT,12.42,0.11,8.0,554.0,Yes,0.0
6081,24.0,female,Master,73334.0,0,RENT,5850.0,VENTURE,7.49,0.08,3.0,693.0,No,0.0
36811,37.0,male,High School,91181.0,13,RENT,10000.0,HOMEIMPROVEMENT,7.15,0.11,14.0,562.0,Yes,0.0
40428,27.0,female,Bachelor,77804.0,2,MORTGAGE,,MEDICAL,9.92,0.1,5.0,610.0,No,0.0
32359,58.0,female,Associate,34009.0,33,RENT,3500.0,HOMEIMPROVEMENT,16.0,0.1,21.0,672.0,No,
25568,28.0,,Associate,104649.0,7,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.9,0.05,8.0,698.0,Yes,0.0
2308,24.0,female,Associate,38448.0,2,MORTGAGE,6700.0,EDUCATION,14.26,0.17,2.0,636.0,No,0.0
18032,33.0,female,Master,18166.0,7,OWN,2000.0,VENTURE,14.79,0.11,8.0,648.0,No,0.0
4786,22.0,female,High School,40373.0,0,RENT,5000.0,PERSONAL,13.48,0.12,3.0,615.0,No,0.0
8037,25.0,female,Associate,66911.0,1,MORTGAGE,2000.0,DEBTCONSOLIDATION,13.22,0.03,2.0,573.0,No,0.0
24477,34.0,male,High School,88693.0,13,MORTGAGE,20675.0,HOMEIMPROVEMENT,11.01,0.23,7.0,638.0,No,
44670,23.0,male,Associate,58433.0,4,RENT,12000.0,EDUCATION,16.01,0.21,4.0,640.0,No,1.0
39088,31.0,female,Associate,80505.0,11,RENT,,EDUCATION,11.35,0.03,10.0,562.0,Yes,0.0
25825,35.0,female,High School,109145.0,14,MORTGAGE,20000.0,HOMEIMPROVEMENT,12.53,0.18,5.0,654.0,Yes,0.0
8526,23.0,female,High School,53636.0,0,RENT,7800.0,EDUCATION,15.62,0.15,3.0,628.0,Yes,0.0
36076,31.0,female,Associate,72915.0,9,OWN,24250.0,VENTURE,12.18,0.33,7.0,648.0,Yes,0.0
10681,26.0,male,Bachelor,46459.0,6,RENT,10000.0,VENTURE,11.01,0.22,3.0,605.0,Yes,0.0
11808,26.0,female,Bachelor,102771.0,4,RENT,10000.0,HOMEIMPROVEMENT,11.01,0.1,2.0,662.0,Yes,
