,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
3219,24.0,male,Associate,66969.0,0,RENT,3500.0,DEBTCONSOLIDATION,8.88,0.05,4.0,610.0,No,0.0
10155,23.0,female,Associate,78714.0,1,MORTGAGE,15000.0,PERSONAL,7.88,0.19,3.0,606.0,Yes,0.0
12594,22.0,male,Master,29843.0,2,RENT,3000.0,PERSONAL,11.01,0.1,4.0,579.0,Yes,0.0
544,22.0,male,Associate,23888.0,0,MORTGAGE,1400.0,HOMEIMPROVEMENT,14.91,0.06,4.0,535.0,No,1.0
14284,23.0,female,High School,37049.0,3,OWN,4000.0,DEBTCONSOLIDATION,15.65,0.11,4.0,551.0,Yes,
25240,27.0,,,99895.0,9,MORTGAGE,4000.0,VENTURE,7.9,0.04,10.0,674.0,No,0.0
8165,25.0,female,Bachelor,65510.0,4,RENT,7300.0,EDUCATION,8.0,0.11,4.0,584.0,No,0.0
20206,27.0,female,Master,40781.0,5,MORTGAGE,9000.0,EDUCATION,12.49,0.22,8.0,666.0,No,1.0
14866,23.0,male,High School,141899.0,0,MORTGAGE,15000.0,EDUCATION,6.03,0.11,3.0,607.0,Yes,0.0
13910,22.0,male,Bachelor,118479.0,1,MORTGAGE,25000.0,EDUCATION,14.46,0.21,3.0,611.0,Yes,0.0
39068,34.0,female,Associate,49375.0,11,RENT,4800.0,EDUCATION,11.23,0.1,13.0,632.0,Yes,0.0
20515,30.0,female,High School,62112.0,7,RENT,4800.0,MEDICAL,12.69,0.08,10.0,551.0,No,0.0
8746,26.0,male,Associate,45178.0,0,RENT,8000.0,DEBTCONSOLIDATION,12.21,0.18,2.0,,No,0.0
19234,27.0,female,Associate,36989.0,7,RENT,13000.0,PERSONAL,7.88,0.35,10.0,703.0,No,1.0
20823,27.0,female,High School,52702.0,7,OWN,5000.0,VENTURE,12.69,0.09,8.0,602.0,Yes,0.0
13007,23.0,female,Associate,105518.0,5,MORTGAGE,17000.0,MEDICAL,7.51,0.16,3.0,529.0,Yes,0.0
4580,,male,Bachelor,123577.0,2,RENT,10000.0,MEDICAL,8.59,0.08,2.0,638.0,No,0.0
11255,24.0,female,High School,88038.0,3,MORTGAGE,25000.0,PERSONAL,17.99,0.28,2.0,644.0,No,0.0
42929,30.0,female,High School,53877.0,7,RENT,15000.0,MEDICAL,10.13,0.28,6.0,,No,1.0
3121,22.0,female,Bachelor,25155.0,2,RENT,3500.0,VENTURE,6.99,0.14,2.0,581.0,Yes,0.0
37442,23.0,female,Master,36959.0,1,RENT,,MEDICAL,10.96,0.24,4.0,651.0,No,0.0
11873,,male,High School,73493.0,0,MORTGAGE,35000.0,MEDICAL,16.89,0.48,3.0,616.0,No,1.0
1733,22.0,male,High School,35492.0,1,MORTGAGE,14500.0,PERSONAL,9.88,0.41,2.0,665.0,Yes,0.0
41838,29.0,male,Master,88985.0,8,MORTGAGE,12000.0,EDUCATION,8.88,0.13,10.0,733.0,No,0.0
24527,30.0,female,Master,89411.0,9,MORTGAGE,7625.0,PERSONAL,11.01,0.09,5.0,699.0,No,0.0
3651,24.0,male,Associate,49157.0,3,RENT,,VENTURE,10.0,0.08,4.0,634.0,Yes,0.0
44288,32.0,male,Bachelor,110497.0,7,MORTGAGE,5000.0,DEBTCONSOLIDATION,17.2,0.05,9.0,605.0,No,1.0
35006,29.0,male,Bachelor,108311.0,5,RENT,1840.0,PERSONAL,12.81,0.02,7.0,658.0,Yes,0.0
3606,25.0,male,,38924.0,3,OTHER,10000.0,HOMEIMPROVEMENT,12.53,0.26,3.0,,No,1.0
28100,,male,High School,91055.0,6,RENT,6500.0,HOMEIMPROVEMENT,10.74,0.07,5.0,601.0,Yes,
16815,23.0,male,Master,15016.0,0,RENT,2100.0,EDUCATION,8.94,0.14,2.0,622.0,No,1.0
19073,28.0,male,High School,25146.0,1,RENT,2150.0,MEDICAL,10.37,0.09,6.0,594.0,Yes,0.0
37300,26.0,male,Bachelor,57101.0,3,RENT,1469.0,MEDICAL,8.7,0.03,6.0,661.0,No,0.0
23818,29.0,female,Associate,70914.0,6,RENT,9600.0,VENTURE,11.48,0.14,5.0,574.0,Yes,0.0
8102,26.0,female,High School,67478.0,1,OWN,6000.0,HOMEIMPROVEMENT,5.42,0.09,3.0,633.0,Yes,0.0
6611,24.0,male,Associate,60719.0,0,MORTGAGE,15000.0,EDUCATION,9.99,0.25,3.0,685.0,No,0.0
15704,21.0,female,Associate,187984.0,0,MORTGAGE,18000.0,MEDICAL,11.26,0.1,3.0,662.0,Yes,0.0
18273,29.0,male,High School,110802.0,6,RENT,23000.0,HOMEIMPROVEMENT,6.54,0.21,7.0,615.0,Yes,0.0
42475,22.0,male,Associate,88489.0,0,RENT,9901.0,PERSONAL,15.95,0.11,3.0,630.0,No,1.0
11451,24.0,female,Bachelor,90850.0,2,MORTGAGE,11125.0,PERSONAL,13.49,0.12,4.0,522.0,Yes,0.0
23505,27.0,male,Associate,77129.0,7,MORTGAGE,8000.0,HOMEIMPROVEMENT,11.36,0.1,10.0,616.0,Yes,0.0
5070,22.0,female,Bachelor,58456.0,0,RENT,5000.0,VENTURE,11.01,0.09,2.0,582.0,Yes,0.0
6998,26.0,male,Bachelor,24972.0,2,RENT,6200.0,EDUCATION,5.99,0.25,4.0,626.0,No,1.0
226,21.0,male,Bachelor,18064.0,0,OWN,6250.0,VENTURE,14.72,0.35,2.0,580.0,No,1.0
42189,23.0,male,High School,19598.0,0,RENT,5500.0,PERSONAL,11.05,0.28,3.0,629.0,No,1.0
5119,24.0,male,Associate,70853.0,2,RENT,9000.0,EDUCATION,7.29,0.13,4.0,665.0,Yes,0.0
783,23.0,male,Bachelor,27174.0,0,OWN,9000.0,VENTURE,7.88,0.33,3.0,619.0,Yes,0.0
39579,33.0,male,Master,59371.0,10,RENT,10000.0,PERSONAL,14.54,0.17,13.0,654.0,No,0.0
9941,26.0,male,Associate,78522.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.99,0.15,4.0,653.0,Yes,0.0
28816,33.0,male,Bachelor,146015.0,9,MORTGAGE,15200.0,DEBTCONSOLIDATION,13.61,0.1,7.0,634.0,Yes,0.0
9185,21.0,male,,23298.0,0,RENT,5000.0,EDUCATION,12.92,0.21,3.0,661.0,No,1.0
20806,34.0,female,Bachelor,52495.0,12,MORTGAGE,11000.0,DEBTCONSOLIDATION,7.88,0.21,10.0,636.0,Yes,0.0
16315,25.0,male,Associate,71015.0,0,MORTGAGE,20000.0,MEDICAL,14.09,0.28,4.0,603.0,No,1.0
8738,25.0,male,High School,72980.0,3,MORTGAGE,23275.0,DEBTCONSOLIDATION,12.42,0.32,3.0,527.0,Yes,0.0
24916,31.0,male,Associate,56216.0,9,RENT,,DEBTCONSOLIDATION,14.27,0.2,6.0,674.0,Yes,0.0
16323,26.0,male,High School,157021.0,3,RENT,4550.0,HOMEIMPROVEMENT,13.57,0.03,4.0,631.0,No,0.0
10103,22.0,male,High School,79092.0,0,MORTGAGE,1500.0,VENTURE,9.32,0.02,2.0,504.0,No,0.0
35922,28.0,male,Bachelor,356880.0,5,MORTGAGE,15443.0,VENTURE,9.71,0.04,7.0,645.0,Yes,0.0
11122,24.0,male,Bachelor,87506.0,3,MORTGAGE,12000.0,PERSONAL,5.42,0.14,2.0,679.0,No,0.0
34590,27.0,female,High School,123414.0,4,MORTGAGE,10056.0,VENTURE,10.14,0.08,8.0,574.0,No,0.0
4502,26.0,male,,64635.0,3,RENT,4800.0,PERSONAL,15.62,0.07,3.0,561.0,No,1.0
2071,25.0,female,Master,19680.0,1,RENT,2400.0,EDUCATION,11.71,0.12,4.0,565.0,Yes,0.0
40043,33.0,male,,108702.0,10,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.87,0.18,10.0,702.0,No,0.0
18508,33.0,male,Bachelor,15283.0,8,RENT,1000.0,EDUCATION,7.88,0.07,7.0,674.0,No,1.0
41748,,male,High School,66991.0,0,MORTGAGE,5000.0,VENTURE,7.07,0.07,3.0,668.0,Yes,0.0
22926,34.0,male,Associate,41675.0,12,RENT,8000.0,PERSONAL,7.9,0.19,7.0,618.0,Yes,0.0
42109,24.0,male,Associate,19009.0,1,RENT,3187.0,EDUCATION,11.86,0.17,3.0,587.0,No,1.0
43396,24.0,male,Bachelor,39245.0,4,RENT,8487.0,HOMEIMPROVEMENT,16.45,0.22,5.0,647.0,No,1.0
20982,35.0,male,High School,62156.0,11,RENT,5000.0,EDUCATION,12.98,0.08,10.0,631.0,No,0.0
26922,29.0,male,Master,144399.0,10,MORTGAGE,6800.0,HOMEIMPROVEMENT,13.16,0.05,10.0,742.0,No,0.0
4430,22.0,,Associate,39983.0,0,RENT,4800.0,PERSONAL,13.98,0.12,2.0,687.0,No,1.0
25142,34.0,male,Associate,76635.0,10,MORTGAGE,18000.0,MEDICAL,8.94,0.23,5.0,593.0,No,1.0
30206,38.0,male,Bachelor,45058.0,14,RENT,6000.0,PERSONAL,12.87,0.13,17.0,625.0,Yes,0.0
38812,32.0,,Associate,33632.0,9,RENT,6000.0,MEDICAL,12.2,0.18,6.0,703.0,No,0.0
36172,32.0,male,Bachelor,53197.0,8,RENT,10000.0,PERSONAL,10.6,0.19,6.0,684.0,Yes,0.0
6115,22.0,female,Bachelor,23745.0,0,RENT,6000.0,MEDICAL,14.74,0.25,3.0,683.0,No,1.0
13894,22.0,female,High School,104107.0,0,MORTGAGE,3500.0,DEBTCONSOLIDATION,14.74,0.03,3.0,649.0,No,1.0
23395,27.0,female,Bachelor,113052.0,6,RENT,8000.0,MEDICAL,11.01,0.07,7.0,,No,0.0
34043,28.0,male,High School,94589.0,3,MORTGAGE,5195.0,VENTURE,7.04,0.05,10.0,683.0,Yes,0.0
34824,48.0,male,Bachelor,63227.0,23,OWN,9600.0,EDUCATION,9.6,0.15,20.0,641.0,No,0.0
24174,30.0,female,Bachelor,66447.0,6,MORTGAGE,23500.0,MEDICAL,6.91,0.35,7.0,692.0,No,1.0
41739,,female,Associate,97489.0,3,MORTGAGE,12000.0,MEDICAL,6.16,0.12,4.0,675.0,Yes,0.0
37075,23.0,male,Master,40269.0,0,RENT,2000.0,EDUCATION,12.25,0.05,3.0,,No,0.0
17200,26.0,female,High School,106714.0,3,MORTGAGE,8000.0,MEDICAL,6.91,0.07,3.0,,No,0.0
39048,26.0,female,Associate,91228.0,3,RENT,10000.0,VENTURE,7.18,0.11,4.0,655.0,Yes,0.0
13611,23.0,female,,114893.0,3,MORTGAGE,4400.0,MEDICAL,7.9,0.04,3.0,614.0,No,0.0
12645,22.0,female,Master,101860.0,0,MORTGAGE,7200.0,DEBTCONSOLIDATION,5.79,0.07,2.0,637.0,No,0.0
38722,27.0,male,High School,157201.0,3,MORTGAGE,15000.0,HOMEIMPROVEMENT,6.51,0.1,10.0,660.0,Yes,0.0
9067,21.0,female,Master,73120.0,2,MORTGAGE,10000.0,MEDICAL,11.01,0.14,4.0,584.0,Yes,0.0
41588,24.0,male,High School,85234.0,0,MORTGAGE,6000.0,EDUCATION,5.62,0.07,3.0,571.0,No,0.0
11568,21.0,male,High School,90923.0,3,MORTGAGE,5400.0,EDUCATION,7.29,0.06,3.0,612.0,Yes,0.0
40797,,male,,48957.0,0,RENT,7500.0,PERSONAL,5.97,0.15,4.0,626.0,Yes,0.0
290,26.0,male,High School,106419.0,5,RENT,25000.0,VENTURE,15.65,0.23,3.0,649.0,No,1.0
13062,25.0,male,Associate,94579.0,5,RENT,12000.0,PERSONAL,14.09,0.13,3.0,651.0,No,1.0
1265,24.0,female,High School,61802.0,5,RENT,16000.0,MEDICAL,13.85,0.26,3.0,610.0,No,1.0
40771,27.0,male,High School,90711.0,4,RENT,20000.0,MEDICAL,10.82,0.22,6.0,539.0,Yes,0.0
12587,26.0,male,High School,79616.0,0,MORTGAGE,10800.0,MEDICAL,12.21,0.14,3.0,661.0,No,1.0
42340,26.0,male,Bachelor,65534.0,5,RENT,,HOMEIMPROVEMENT,14.91,0.2,2.0,580.0,No,1.0
11919,,female,Bachelor,37973.0,2,RENT,11000.0,HOMEIMPROVEMENT,13.72,0.29,2.0,540.0,No,1.0
33675,30.0,female,Associate,80442.0,8,MORTGAGE,15000.0,MEDICAL,10.89,0.19,8.0,624.0,Yes,0.0
3433,25.0,male,High School,44578.0,4,MORTGAGE,,VENTURE,12.29,0.25,3.0,575.0,Yes,0.0
34448,30.0,female,Bachelor,48927.0,6,RENT,7500.0,MEDICAL,12.36,0.15,7.0,644.0,No,0.0
44221,26.0,female,Bachelor,31069.0,1,RENT,8500.0,VENTURE,11.53,0.27,3.0,601.0,No,1.0
14788,25.0,male,Bachelor,139158.0,0,MORTGAGE,7600.0,EDUCATION,6.99,0.05,4.0,565.0,Yes,0.0
7579,26.0,female,Associate,58786.0,5,MORTGAGE,15000.0,EDUCATION,5.99,0.26,2.0,627.0,No,1.0
40898,23.0,female,Associate,36831.0,4,RENT,6000.0,EDUCATION,8.96,0.16,3.0,531.0,Yes,0.0
13560,22.0,female,Associate,132944.0,0,RENT,12600.0,DEBTCONSOLIDATION,10.75,0.09,2.0,648.0,No,0.0
11619,23.0,male,Master,77822.0,1,RENT,10000.0,EDUCATION,11.01,0.13,4.0,589.0,No,1.0
2534,22.0,female,High School,28703.0,0,RENT,3000.0,MEDICAL,5.79,0.1,2.0,595.0,Yes,0.0
27617,27.0,male,Master,182091.0,4,MORTGAGE,6000.0,PERSONAL,11.71,0.03,9.0,586.0,No,0.0
3701,25.0,female,Associate,23747.0,1,RENT,4000.0,EDUCATION,19.03,0.17,4.0,571.0,No,1.0
12279,24.0,male,High School,97188.0,0,MORTGAGE,24000.0,DEBTCONSOLIDATION,14.35,0.25,3.0,613.0,No,0.0
33365,24.0,,Associate,101825.0,0,MORTGAGE,4264.0,PERSONAL,6.85,0.04,4.0,582.0,Yes,0.0
8315,25.0,female,Bachelor,61052.0,0,RENT,7500.0,PERSONAL,10.99,0.12,2.0,,Yes,0.0
40577,25.0,male,Bachelor,43129.0,0,RENT,5000.0,MEDICAL,10.49,0.12,3.0,570.0,Yes,0.0
1352,23.0,male,Associate,37075.0,0,RENT,1000.0,VENTURE,7.49,0.03,3.0,,Yes,0.0
26825,29.0,female,Master,139429.0,4,MORTGAGE,22000.0,VENTURE,12.69,0.16,10.0,635.0,Yes,0.0
19726,28.0,male,High School,43431.0,9,MORTGAGE,5500.0,DEBTCONSOLIDATION,11.49,0.13,5.0,661.0,Yes,0.0
42440,23.0,male,High School,36902.0,0,RENT,10000.0,HOMEIMPROVEMENT,14.01,0.27,3.0,660.0,No,1.0
15183,24.0,female,Bachelor,151029.0,2,MORTGAGE,15000.0,PERSONAL,7.66,0.1,3.0,,No,0.0
1980,22.0,male,High School,64444.0,0,RENT,2100.0,PERSONAL,6.76,0.03,2.0,528.0,Yes,0.0
779,23.0,female,Bachelor,103275.0,0,RENT,,MEDICAL,7.49,0.19,2.0,597.0,Yes,0.0
8118,24.0,male,High School,67574.0,0,MORTGAGE,11700.0,HOMEIMPROVEMENT,13.57,0.17,2.0,608.0,No,0.0
24111,33.0,male,Associate,84558.0,10,MORTGAGE,3700.0,DEBTCONSOLIDATION,5.99,0.04,6.0,653.0,Yes,0.0
10033,22.0,female,,40361.0,0,RENT,9250.0,MEDICAL,14.46,0.23,4.0,662.0,No,1.0
43790,25.0,,Associate,103580.0,2,MORTGAGE,24000.0,DEBTCONSOLIDATION,16.54,0.23,2.0,627.0,No,1.0
6,26.0,female,Bachelor,93471.0,1,RENT,35000.0,EDUCATION,12.42,0.37,3.0,701.0,No,1.0
36239,25.0,female,Associate,37020.0,1,OWN,5000.0,PERSONAL,10.78,0.14,4.0,605.0,Yes,0.0
31163,37.0,male,Associate,88680.0,17,RENT,11500.0,DEBTCONSOLIDATION,12.21,0.13,11.0,616.0,Yes,0.0
1428,21.0,female,High School,33172.0,0,MORTGAGE,6000.0,MEDICAL,14.46,0.18,4.0,443.0,No,1.0
28247,32.0,female,Associate,24925.0,7,RENT,4750.0,VENTURE,10.37,0.19,7.0,575.0,Yes,0.0
10261,22.0,male,Bachelor,80115.0,1,MORTGAGE,2700.0,DEBTCONSOLIDATION,6.76,0.03,3.0,669.0,Yes,0.0
36289,31.0,female,Associate,73037.0,8,RENT,8000.0,PERSONAL,8.86,0.11,6.0,622.0,Yes,0.0
24708,34.0,,Associate,88526.0,7,RENT,10000.0,PERSONAL,11.11,0.11,10.0,648.0,Yes,0.0
583,23.0,female,High School,39416.0,0,RENT,20000.0,DEBTCONSOLIDATION,12.61,0.51,4.0,593.0,No,1.0
35136,26.0,female,Associate,133030.0,5,MORTGAGE,20000.0,EDUCATION,8.85,0.15,3.0,632.0,Yes,0.0
1431,23.0,male,Associate,32979.0,0,OWN,6000.0,VENTURE,8.0,0.18,3.0,549.0,No,0.0
16414,21.0,female,Associate,37148.0,0,RENT,10000.0,PERSONAL,11.99,0.27,3.0,,No,1.0
27940,33.0,male,Bachelor,70521.0,8,RENT,14400.0,DEBTCONSOLIDATION,9.91,0.2,8.0,694.0,Yes,0.0
435,22.0,female,Associate,22867.0,3,OWN,3500.0,HOMEIMPROVEMENT,7.49,0.15,4.0,647.0,No,1.0
1090,21.0,female,Bachelor,45829.0,0,RENT,17500.0,MEDICAL,12.53,0.38,2.0,576.0,No,1.0
42380,22.0,male,Associate,41398.0,0,RENT,15000.0,VENTURE,12.53,0.36,2.0,682.0,No,1.0
26842,27.0,female,Associate,138831.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,8.49,0.04,6.0,,Yes,0.0
25837,,male,Master,50226.0,6,RENT,2700.0,EDUCATION,10.0,0.05,8.0,562.0,Yes,0.0
27381,28.0,male,Bachelor,163807.0,9,MORTGAGE,12500.0,HOMEIMPROVEMENT,8.59,0.08,6.0,693.0,No,0.0
238,22.0,male,High School,220518.0,0,MORTGAGE,1000.0,EDUCATION,11.01,0.0,2.0,551.0,Yes,0.0
42277,29.0,female,Bachelor,16687.0,2,RENT,7109.0,VENTURE,8.78,0.43,7.0,587.0,No,
26449,28.0,female,High School,78989.0,3,RENT,14400.0,MEDICAL,11.14,0.18,5.0,571.0,Yes,0.0
31082,36.0,female,Associate,91179.0,12,MORTGAGE,15000.0,EDUCATION,12.18,0.16,16.0,660.0,No,0.0
32965,37.0,,Associate,79070.0,17,RENT,12000.0,PERSONAL,14.92,0.15,14.0,614.0,No,0.0
43144,30.0,male,Bachelor,73027.0,10,RENT,18814.0,MEDICAL,14.45,0.26,6.0,646.0,No,1.0
39838,25.0,female,Bachelor,96673.0,2,MORTGAGE,7000.0,PERSONAL,10.8,0.07,2.0,669.0,Yes,0.0
10221,23.0,female,Associate,80483.0,0,MORTGAGE,6000.0,VENTURE,6.62,0.07,2.0,637.0,Yes,0.0
36491,33.0,male,Master,90692.0,8,RENT,10000.0,HOMEIMPROVEMENT,8.96,0.11,7.0,718.0,Yes,0.0
44882,22.0,female,Associate,26203.0,0,RENT,5000.0,DEBTCONSOLIDATION,19.25,0.19,2.0,571.0,No,1.0
33944,24.0,female,Associate,32346.0,2,RENT,4796.0,VENTURE,10.99,0.15,6.0,633.0,No,0.0
19936,32.0,female,Bachelor,45620.0,6,MORTGAGE,3000.0,PERSONAL,11.49,0.07,7.0,675.0,No,0.0
27693,27.0,male,Master,200246.0,4,MORTGAGE,30000.0,HOMEIMPROVEMENT,11.01,0.15,9.0,637.0,No,0.0
35402,21.0,male,Associate,42404.0,0,RENT,7000.0,VENTURE,13.48,0.17,3.0,630.0,Yes,0.0
18222,32.0,female,Associate,21310.0,11,OWN,3200.0,PERSONAL,14.84,0.15,7.0,608.0,No,1.0
37770,,male,Bachelor,99273.0,0,MORTGAGE,7057.0,EDUCATION,13.95,0.07,4.0,585.0,Yes,0.0
30216,36.0,female,Master,60816.0,18,MORTGAGE,2800.0,VENTURE,11.01,0.05,17.0,719.0,No,0.0
21414,28.0,male,Bachelor,113339.0,5,RENT,5600.0,HOMEIMPROVEMENT,11.99,0.05,10.0,669.0,Yes,0.0
21708,29.0,female,Master,61166.0,11,RENT,6000.0,DEBTCONSOLIDATION,13.49,0.1,7.0,653.0,No,0.0
12027,24.0,female,Associate,94980.0,4,MORTGAGE,6000.0,VENTURE,7.49,0.06,4.0,646.0,Yes,0.0
41002,30.0,female,Bachelor,132951.0,8,MORTGAGE,16000.0,EDUCATION,10.7,0.12,7.0,649.0,No,0.0
19098,32.0,male,Master,53457.0,6,RENT,2200.0,MEDICAL,15.65,0.04,5.0,568.0,No,1.0
43609,34.0,female,Bachelor,38222.0,12,RENT,8000.0,MEDICAL,14.15,0.21,11.0,678.0,No,1.0
20195,32.0,female,High School,48889.0,10,RENT,4000.0,EDUCATION,9.99,0.08,7.0,629.0,Yes,0.0
12565,24.0,female,Bachelor,73169.0,3,RENT,12000.0,MEDICAL,9.63,0.16,2.0,604.0,Yes,0.0
40515,22.0,male,High School,69780.0,0,RENT,12000.0,EDUCATION,7.63,0.17,4.0,489.0,Yes,
44661,26.0,female,High School,41680.0,5,RENT,10000.0,EDUCATION,13.79,0.24,4.0,657.0,No,1.0
31685,36.0,female,Associate,145074.0,13,OWN,10000.0,PERSONAL,13.3,0.07,13.0,670.0,No,0.0
1571,25.0,female,High School,40747.0,2,RENT,1500.0,VENTURE,11.48,0.04,4.0,563.0,Yes,0.0
15867,24.0,female,High School,247174.0,0,MORTGAGE,11000.0,MEDICAL,10.99,0.04,4.0,688.0,No,0.0
35347,22.0,male,Bachelor,87413.0,0,RENT,6370.0,EDUCATION,6.77,0.07,2.0,563.0,Yes,0.0
3979,26.0,female,Associate,48976.0,4,MORTGAGE,2400.0,HOMEIMPROVEMENT,14.27,0.05,2.0,602.0,Yes,0.0
4005,24.0,male,High School,67300.0,3,RENT,4000.0,EDUCATION,11.26,0.06,4.0,677.0,Yes,0.0
34341,24.0,male,High School,88733.0,4,RENT,5000.0,MEDICAL,9.5,0.06,2.0,,Yes,0.0
31149,45.0,female,High School,41000.0,21,RENT,11300.0,VENTURE,12.17,0.28,11.0,650.0,No,1.0
24577,33.0,male,,73833.0,9,RENT,10000.0,VENTURE,10.74,0.14,6.0,651.0,Yes,0.0
27754,30.0,female,Bachelor,227919.0,7,MORTGAGE,16000.0,HOMEIMPROVEMENT,16.35,0.07,8.0,685.0,Yes,0.0
707,25.0,male,Bachelor,85061.0,1,RENT,20000.0,HOMEIMPROVEMENT,9.99,0.24,2.0,627.0,Yes,0.0
25996,32.0,male,High School,114961.0,8,MORTGAGE,20000.0,PERSONAL,10.65,0.17,5.0,535.0,Yes,0.0
27416,28.0,female,High School,169315.0,6,MORTGAGE,18000.0,HOMEIMPROVEMENT,14.65,0.11,7.0,523.0,Yes,0.0
17788,21.0,female,High School,88290.0,0,RENT,14000.0,EDUCATION,13.49,0.16,3.0,542.0,Yes,0.0
28314,27.0,male,Master,32516.0,5,RENT,12000.0,MEDICAL,13.22,0.37,7.0,696.0,No,1.0
26672,29.0,male,Bachelor,119014.0,3,MORTGAGE,,HOMEIMPROVEMENT,10.59,0.07,9.0,647.0,No,1.0
2608,24.0,male,,40148.0,4,MORTGAGE,4000.0,VENTURE,13.04,0.1,4.0,649.0,No,0.0
407,,,Bachelor,63361.0,2,RENT,24000.0,PERSONAL,10.74,0.38,2.0,592.0,No,1.0
14218,23.0,male,Bachelor,62100.0,0,RENT,14400.0,DEBTCONSOLIDATION,7.51,0.23,4.0,665.0,Yes,0.0
11474,24.0,male,Master,90992.0,2,MORTGAGE,8000.0,EDUCATION,16.29,0.09,4.0,606.0,No,0.0
10774,23.0,,High School,49061.0,0,RENT,10000.0,DEBTCONSOLIDATION,13.22,0.2,4.0,638.0,No,0.0
11288,,male,Master,88410.0,0,MORTGAGE,7000.0,EDUCATION,10.59,0.08,2.0,650.0,No,0.0
7257,24.0,female,Master,63788.0,1,MORTGAGE,1200.0,EDUCATION,13.98,0.02,2.0,705.0,No,0.0
35112,23.0,female,Bachelor,79253.0,0,RENT,7000.0,EDUCATION,11.16,0.09,4.0,574.0,Yes,0.0
25478,,female,Bachelor,51433.0,8,RENT,3000.0,MEDICAL,12.69,0.06,5.0,674.0,No,0.0
32575,52.0,male,High School,78289.0,26,RENT,5000.0,EDUCATION,11.26,0.06,20.0,660.0,No,
26577,31.0,female,Master,128094.0,5,MORTGAGE,6000.0,MEDICAL,10.99,0.05,7.0,665.0,Yes,0.0
18385,29.0,female,Bachelor,84859.0,7,RENT,20000.0,MEDICAL,13.85,0.24,5.0,662.0,No,0.0
22286,28.0,female,Associate,65933.0,5,MORTGAGE,10000.0,VENTURE,9.99,0.15,9.0,651.0,Yes,0.0
30636,36.0,female,Master,64502.0,11,RENT,8000.0,MEDICAL,11.01,0.12,14.0,624.0,No,1.0
9299,24.0,male,Master,67046.0,0,MORTGAGE,6000.0,EDUCATION,11.99,0.09,2.0,,No,1.0
29582,47.0,female,Associate,87173.0,24,RENT,2500.0,VENTURE,15.05,0.03,11.0,616.0,Yes,0.0
37772,27.0,male,Associate,41361.0,2,RENT,3259.0,MEDICAL,14.13,0.08,5.0,628.0,No,0.0
32675,24.0,male,Bachelor,94476.0,1,RENT,5797.0,MEDICAL,11.01,0.06,3.0,676.0,Yes,0.0
20795,31.0,female,Associate,52395.0,10,RENT,5000.0,MEDICAL,9.99,0.1,10.0,681.0,No,0.0
7515,25.0,male,High School,38245.0,3,RENT,6450.0,HOMEIMPROVEMENT,14.42,0.17,3.0,691.0,No,1.0
3996,23.0,male,Bachelor,58454.0,0,RENT,4000.0,PERSONAL,10.37,0.07,3.0,635.0,No,1.0
1602,24.0,male,High School,41886.0,2,RENT,1500.0,DEBTCONSOLIDATION,8.94,0.04,2.0,685.0,No,1.0
29030,35.0,male,Bachelor,104755.0,17,OWN,18000.0,PERSONAL,11.01,0.17,9.0,630.0,Yes,0.0
29629,40.0,female,Master,64763.0,15,RENT,12000.0,HOMEIMPROVEMENT,7.88,0.19,11.0,,No,0.0
21057,28.0,male,Master,65140.0,6,RENT,5000.0,VENTURE,12.18,0.08,5.0,648.0,Yes,0.0
35496,26.0,male,Associate,78831.0,0,RENT,4200.0,DEBTCONSOLIDATION,15.2,0.05,4.0,618.0,Yes,0.0
6463,22.0,male,Associate,51461.0,4,RENT,6000.0,DEBTCONSOLIDATION,10.65,0.12,2.0,651.0,Yes,0.0
38162,33.0,male,Bachelor,103193.0,11,RENT,25000.0,HOMEIMPROVEMENT,12.39,0.24,10.0,719.0,Yes,0.0
9690,26.0,male,Bachelor,83883.0,4,RENT,8400.0,PERSONAL,17.27,0.1,2.0,643.0,Yes,0.0
23360,31.0,female,High School,75583.0,10,MORTGAGE,7500.0,PERSONAL,10.99,0.1,5.0,582.0,No,0.0
26870,,male,Associate,55160.0,8,RENT,15000.0,PERSONAL,12.18,0.27,6.0,647.0,No,1.0
32697,24.0,female,High School,67226.0,1,RENT,10775.0,EDUCATION,9.35,0.16,4.0,635.0,No,0.0
37350,35.0,male,Master,43041.0,13,RENT,5000.0,MEDICAL,9.03,0.12,9.0,727.0,No,0.0
5992,,male,Associate,75589.0,0,RENT,5600.0,VENTURE,9.99,0.07,4.0,573.0,Yes,0.0
14090,24.0,female,,121085.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.62,0.04,4.0,547.0,Yes,0.0
42730,28.0,male,Master,37292.0,5,RENT,10000.0,VENTURE,9.23,0.27,5.0,522.0,No,1.0
13189,22.0,female,High School,108766.0,0,MORTGAGE,14300.0,PERSONAL,6.03,0.13,4.0,626.0,Yes,0.0
18551,28.0,male,Doctorate,29760.0,5,MORTGAGE,9600.0,HOMEIMPROVEMENT,11.99,0.32,8.0,635.0,Yes,0.0
